LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-73.5554143,41.0525295,224,STILLWATER AVE,,,,,,,6122d35353f70bd1
-73.5402284,41.052781,29,BANK ST,,,,,,,b5a6c91e72be64ac
-73.5097178,41.0529268,175,SEASIDE AVE,,,,,,,0b7af0f0f996f0ae
-73.5390312,41.0527584,184,ATLANTIC ST,,,,,,,e50ac922228e5311
-73.5521111,41.0526614,71,FINNEY LN,,,,,,,48e5d6bb0e9035a2
-73.5051937,41.0529527,51,CAMBRIDGE RD,,,,,,,1ff3d160de4dc10e
-73.5513436,41.052577,15,HILLHURST ST,,,,,,,48955cafde01050d
-73.5508679,41.0523981,117,STILLWATER AVE,,,,,,,2fba45b5c41851ff
-73.507784,41.0529424,115,DORA ST,,,,,,,4a2164a5a3702de4
-73.5232099,41.0527367,47,WILLIAM ST,,,,,,,23673ce6e53a36e1
-73.5401073,41.0527135,41,BANK ST,,,,,,,8ed657416d31c629
-73.5515051,41.0525948,3,HILLHURST ST,,,,,,,8c177a92ff6a986e
-73.507325,41.0528989,25,WEBSTER RD,,,,,,,8ea57c0b58fb392d
-73.5571714,41.0525842,28,WEST AVE,,,,,,,18dcf0a55652398d
-73.5254355,41.0527099,100,MYRTLE AVE,,,,,,,bda34327a52660fb
-73.5058115,41.0528776,30,ANDOVER RD,,,,,,,08b9c2b4b31b6578
-73.5581536,41.0524423,26,ACOSTA ST,,,,,,,e75a42ecf0e7bf31
-73.5552777,41.052494,220,STILLWATER AVE,,,,,,,17e9568c37e11e4c
-73.5561055,41.0525143,11,CORBO TER,,,,,,,120e38c1980949b5
-73.5083514,41.0528862,116,DORA ST,,,,,,,7032e0b9c862db98
-73.5516997,41.052579,1,HILLHURST ST,,,,,,,0e5714fb373214e9
-73.55798,41.0524209,11,ACOSTA ST,,,,,,,300187e4c6ec1b3d
-73.5400248,41.0526802,43,BANK ST,,,,,,,255033f29d4dbb4d
-73.5576165,41.0525055,31,WEST AVE,,,,,,,40994185bc266540
-73.5521958,41.0525732,67,FINNEY LN,,,,,,,dc7b3e7cc212265f
-73.5410249,41.0522221,28,BELL ST,,,,,,,b05435ceceae1237
-73.5391063,41.0525904,200,ATLANTIC ST,,,,,,,459c49c206c9456e
-73.5092162,41.052823,182,SEASIDE AVE,,,,,,,a8a06197faf7144d
-73.5230419,41.0526671,51,WILLIAM ST,,,,,,,26f371d5c00148c0
-73.5490625,41.0524938,67,SMITH ST,,,,,,,443e2206b9ec336f
-73.5062898,41.0528217,29,ANDOVER RD,,,,,,,2b3bce7d2c125eab
-73.5568171,41.0523534,12,BURR ST,,,,,,,b3d25a524880598a
-73.5470493,41.0524061,19,GREENWOOD HILL ST,,,,,,,a4c42e11dba6f71d
-73.5399441,41.0526484,51,BANK ST,,,,,,,cabc3a81662825de
-73.5208589,41.0525867,98,WILLIAM ST,,,,,,,2b828fc9c2393af1
-73.5206319,41.0526198,102,WILLIAM ST,,,,,,,b06736869e348ff3
-73.5204488,41.052619,106,WILLIAM ST,,,,,,,3b931f7a2d4a45f1
-73.5202747,41.0526043,110,WILLIAM ST,,,,,,,5f61b629639e0dc1
-73.5331566,41.0524287,301,TRESSER BLVD,,,,,,,d603305c7bd2837e
-73.5472161,41.0523993,23,GREENWOOD HILL ST,,,,,,,10e22cab7f7dced7
-73.5201384,41.0526032,114,WILLIAM ST,,,,,,,fd1b186824ef9660
-73.5468463,41.0524141,17,GREENWOOD HILL ST,,,,,,,0d371fbdd108d5d3
-73.5197996,41.0525971,120,WILLIAM ST,,,,,,,58421c84ee30fa2d
-73.5196679,41.052601,126,WILLIAM ST,,,,,,,238722c91a397512
-73.5195165,41.0526003,128,WILLIAM ST,,,,,,,b81bce3589b786b7
-73.5528826,41.0523747,161,STILLWATER AVE,,,,,,,f1e50d451ee03d65
-73.5474119,41.0524005,27,GREENWOOD HILL ST,,,,,,,f823881f12a997ee
-73.5097496,41.0528031,179,SEASIDE AVE,,,,,,,d0a995024cdfdac9
-73.5566315,41.0523635,18,BURR ST,,,,,,,13959084ebd8d85b
-73.5068011,41.0528068,32,WEBSTER RD,,,,,,,b339b2a05368f4e4
-73.5475745,41.052397,31,GREENWOOD HILL ST,,,,,,,f0d9de6aa1db5b4e
-73.5228748,41.0526199,53,WILLIAM ST,,,,,,,c8a2940ae5ff9ea9
-73.5549419,41.0522821,208,STILLWATER AVE,,,,,,,3b6e37f9b2433039
-73.5213095,41.0527562,96,LOCKWOOD AVE,,,,,,,dfa927d5e9ceb576
-73.5510131,41.0523417,119,STILLWATER AVE,,,,,,,bf65d0d389d01e8b
-73.5238459,41.0526087,103,MAPLE AVE,,,,,,,9d6cbb5415bd01fe
-73.5397228,41.0525471,65,BANK ST,,,,,,,d66a7972f77d5432
-73.5255254,41.0525563,104,MYRTLE AVE,,,,,,,29b9bb6bcd3a1a68
-73.5564545,41.0523412,20,BURR ST,,,,,,,a9dad291ec584c04
-73.5464789,41.0523854,2,SMITH ST,,,,,,,fc80f9c302900751
-73.5479389,41.0523892,37,GREENWOOD HILL ST,,,,,,,ac18195f30e28c16
-73.549766,41.0525264,12,ALDEN ST,,,,,,,a12c18e10a9831f3
-73.5052596,41.0527804,55,CAMBRIDGE RD,,,,,,,68286ae40ce64a7a
-73.5501668,41.0525125,137,SPRUCE ST,,,,,,,e59a76fab93cb739
-73.5078183,41.0527674,111,DORA ST,,,,,,,f3bda13fc3e69f02
-73.550559,41.0523779,134,SPRUCE ST,,,,,,,ac9797b8c433fa3b
-73.5482125,41.0524718,52,SMITH ST,,,,,,,57a4c920d3eb1f29
-73.5524857,41.0522681,157,STILLWATER AVE,,,,,,,97c491dd6ce4eb87
-73.5227239,41.0525838,57,WILLIAM ST,,,,,,,14b14f7d079b42fa
-73.5438905,41.0524179,101,MAIN ST,,,,,,,0152c0eaedad2bd1
-73.5434151,41.0524231,115,MAIN ST,,,,,,,d06d8df547b21df5
-73.5562784,41.0523186,24,BURR ST,,,,,,,648484c12d9f8450
-73.5417384,41.0523886,909,WASHINGTON BLVD,,,,,,,91fd95ddf0f590ac
-73.508334,41.0527367,112,DORA ST,,,,,,,15b8295cb0a716d5
-73.5483869,41.0524603,56,SMITH ST,,,,,,,723f3e337d131d9a
-73.5072454,41.0525927,35,WEBSTER RD,,,,,,,ab004342d5c10fbb
-73.5547336,41.0523158,202,STILLWATER AVE,,,,,,,2156e3b1346c1137
-73.5057573,41.0527379,34,ANDOVER RD,,,,,,,3f35542f3577ee9a
-73.5521631,41.0522766,147,STILLWATER AVE,,,,,,,61c28ec1970973ee
-73.5041535,41.0526807,259,WEED AVE,,,,,,,70e42e53625ff920
-73.5561132,41.0523482,28,BURR ST,,,,,,,542450893d03f5f6
-73.5233553,41.0526103,98,MAPLE AVE,,,,,,,6a1d8edc4928efe6
-73.5576418,41.0523508,37,WEST AVE,,,,,,,8078700ab86abfb7
-73.5047024,41.0526842,58,CAMBRIDGE RD,,,,,,,9b52682ccde49eb2
-73.5240288,41.0524272,111,MAPLE AVE,,,,,,,54e1111152a28edb
-73.5224888,41.0525736,61,WILLIAM ST,,,,,,,e456831cded78d78
-73.5485481,41.0523911,62,SMITH ST,,,,,,,fd9f30eafac336ba
-73.55585,41.052385,12,CORBO TER,,,,,,,fd1bcd21ad5186f9
-73.509152,41.0526532,186,SEASIDE AVE,,,,,,,4c163522966e4a4e
-73.5519624,41.0521678,143,STILLWATER AVE,,,,,,,6c03212609964f1a
-73.5571624,41.0523456,36,WEST AVE,,,,,,,d9a8789d85c0906e
-73.5097439,41.0526595,183,SEASIDE AVE,,,,,,,f53f8cb40564280c
-73.5248426,41.0523161,26,WARREN ST,,,,,,,856d535590a64dff
-73.5542745,41.05229,194,STILLWATER AVE,,,,,,,b49d96374a17d2e9
-73.5501613,41.0524003,133,SPRUCE ST,,,,,,,b45cb1b453f0a8a2
-73.5213741,41.0525474,100,LOCKWOOD AVE,,,,,,,2a8473db9bf7d8d7
-73.5497366,41.0522843,91,STILLWATER AVE,,,,,,,cbe3e10a2f08ac47
-73.5223035,41.0524865,65,WILLIAM ST,,,,,,,5133928dc49fc8f2
-73.5498607,41.0521592,93,STILLWATER AVE,,,,,,,db7b06d25a136505
-73.5487079,41.0523481,64,SMITH ST,,,,,,,6fba760aa4a67988
-73.5515105,41.0521355,133,STILLWATER AVE,,,,,,,d0abbf4f1e4dcff2
-73.5062538,41.0526094,35,ANDOVER RD,,,,,,,a33daf51f86d236a
-73.507803,41.0526141,105,DORA ST,,,,,,,95936c01fb3fe06f
-73.5541105,41.052259,190,STILLWATER AVE,,,,,,,7e86c22f294f8e5c
-73.5234098,41.0525197,100,MAPLE AVE,,,,,,,c3968a468485854e
-73.5265218,41.0523625,117,MYRTLE AVE,,,,,,,ea4652f6a0cc0702
-73.53918,41.0524217,210,ATLANTIC ST,,,,,,,75a59d2e69e84d33
-73.5516451,41.0520963,135,STILLWATER AVE,,,,,,,51bdf920445c4efb
-73.5066824,41.0526054,38,WEBSTER RD,,,,,,,04044555e9474b9f
-73.5083167,41.0525857,106,DORA ST,,,,,,,6b2d92d299a8cef8
-73.5444624,41.0523486,41,MAIN ST,,,,,,,4cdec5d68af7aa17
-73.5051912,41.0524745,57,CAMBRIDGE RD,,,,,,,4d1c1a5556e7579a
-73.5219037,41.0524415,107,LOCKWOOD AVE,,,,,,,065371709b75d8ce
-73.5396016,41.0524217,205,ATLANTIC ST,,,,,,,ee18a7c31e9cd244
-73.5241472,41.0523059,117,MAPLE AVE,,,,,,,242b88bbf8fd12c4
-73.5558678,41.0522877,14,CORBO TER,,,,,,,03327a3b56a2eb33
-73.5585692,41.0520222,20,ACOSTA ST,,,,,,,a01da8debf6ec5ea
-73.5487707,41.0520666,73,STILLWATER AVE,,,,,,,a01e0928cd1ddf0c
-73.5513117,41.052083,129,STILLWATER AVE,,,,,,,26bfde68ecc4665f
-73.5054762,41.0524464,98,NEPONSIT ST,,,,,,,fede875ce2bd4c94
-73.5628321,41.0520306,88,CATOONA LN,,,,,,,6d61bae2aa9dbffb
-73.5234791,41.0524402,104,MAPLE AVE,,,,,,,fe57ec0d9ce632b1
-73.555349,41.052234,116,VIRGIL ST,,,,,,,5250ade5b89d1214
-73.5500805,41.0521056,99,STILLWATER AVE,,,,,,,2ca20ba11a543508
-73.5502428,41.052283,129,SPRUCE ST,,,,,,,a0f3a7baba5bc0fd
-73.5096851,41.0524628,189,SEASIDE AVE,,,,,,,041881987ee8bf6e
-73.5057513,41.0524484,42,ANDOVER RD,,,,,,,fc74a313f5327b8a
-73.56311,41.0520036,82,CATOONA LN,,,,,,,97f3186b1e6e307e
-73.5091228,41.0524891,190,SEASIDE AVE,,,,,,,3b4a447c5bda7b11
-73.5258914,41.0523255,4,WARREN ST,,,,,,,99a5bd54b67b6d18
-73.5266253,41.0522609,125,MYRTLE AVE,,,,,,,84e56e5d5209409e
-73.5450687,41.0522442,25,MAIN ST,,,,,,,3651465a8392dbc3
-73.5534901,41.052147,176,STILLWATER AVE,,,,,,,f1e590e9161ee246
-73.5510724,41.0520195,121,STILLWATER AVE,,,,,,,2399c8d46e4e6057
-73.5480467,41.0522293,39,GREENWOOD HILL ST,,,,,,,047750014ee47ca8
-73.5077876,41.0524629,101,DORA ST,,,,,,,b1bf12ed085b4edf
-73.5218583,41.0522984,111,LOCKWOOD AVE,,,,,,,ae5e9aa71606db9b
-73.5558332,41.0521478,20,CORBO TER,,,,,,,e611bfabcf76ce69
-73.5046768,41.0524271,60,CAMBRIDGE RD,,,,,,,60710711868f2e20
-73.5580998,41.0521025,47,DEPINEDO AVE,,,,,,,194d86dcb76442ff
-73.5242055,41.0522315,119,MAPLE AVE,,,,,,,bab8ff272c88648e
-73.5341895,41.051589,263,TRESSER BLVD,,,,,,,9ed2b346025816c8
-73.53963,41.0522772,217,ATLANTIC ST,,,,,,,e206239cbbc63968
-73.5637069,41.0519218,70,CATOONA LN,,,,,,,c03b98bbaf5c8ec2
-73.5530708,41.0521047,166,STILLWATER AVE,,,,,,,811cc2057aa2f377
-73.5235278,41.0523209,108,MAPLE AVE,,,,,,,f204ff2b44d9194a
-73.5082899,41.0524514,102,DORA ST,,,,,,,cf42a6072c3b54ec
-73.5505274,41.0521555,126,SPRUCE ST,,,,,,,884cbc69f1beaf07
-73.5062497,41.052394,41,ANDOVER RD,,,,,,,d4f4adb0f26124d3
-73.50415,41.0524189,267,WEED AVE,,,,,,,79c009d6b28e276b
-73.5638838,41.0519027,66,CATOONA LN,,,,,,,3aaacbd485e17f1f
-73.5508077,41.0519669,115,STILLWATER AVE,,,,,,,180886ded234702e
-73.5571461,41.0521096,3,BURR ST,,,,,,,5550d5948b48373c
-73.5452042,41.0521836,11,MAIN ST,,,,,,,a71301939d3ab35b
-73.546294,41.0520605,9,W MAIN ST,,,,,,,a3d164ab3cf8b1f9
-73.5502325,41.0520919,101,STILLWATER AVE,,,,,,,91ca023b75a7259c
-73.5466762,41.0521625,12,GREENWOOD HILL ST,,,,,,,30f271c5d66e2e0d
-73.5640673,41.0518813,60,CATOONA LN,,,,,,,5983cd2111519dcf
-73.5065994,41.0523227,46,WEBSTER RD,,,,,,,95c6af49c69de57f
-73.5469169,41.0521489,16,GREENWOOD HILL ST,,,,,,,8a054d1363e06478
-73.5471467,41.052105,22,GREENWOOD HILL ST,,,,,,,ff74249ce2f47fef
-73.5268259,41.0522157,127,MYRTLE AVE,,,,,,,a4b276368f774996
-73.5576271,41.0520346,45,WEST AVE,,,,,,,f48a316b5df50359
-73.5473401,41.0521303,26,GREENWOOD HILL ST,,,,,,,1837ae37c711f453
-73.5434572,41.0521579,15,RELAY PL,,,,,,,cc2485380f74d84c
-73.5475192,41.0521515,32,GREENWOOD HILL ST,,,,,,,3bb9b6ae66e9d4a0
-73.5568686,41.0520263,11,BURR ST,,,,,,,e6adf946043b6e06
-73.5176054,41.0512741,160,URSULA PL,,,,,,,e16049d1609ecc71
-73.5226422,41.0521908,33,LEE ST,,,,,,,b183a94d494491e0
-73.5477353,41.0521138,34,GREENWOOD HILL ST,,,,,,,2dfbe65cb2d75a3f
-73.5212915,41.0523301,108,LOCKWOOD AVE,,,,,,,462568ab00a28af8
-73.5479154,41.0519677,36,GREENWOOD HILL ST,,,,,,,501f9580bbf29582
-73.5642565,41.0518604,58,CATOONA LN,,,,,,,f0e407732d896472
-73.5209887,41.0522839,93,WILLIAM ST,,,,,,,903259c6dbe6e62b
-73.524254,41.0521366,121,MAPLE AVE,,,,,,,4d89b4ea23cf5c9d
-73.5396687,41.0522071,221,ATLANTIC ST,,,,,,,3a0aebcb491a4c0a
-73.5208828,41.0522839,95,WILLIAM ST,,,,,,,099df04139726920
-73.555374,41.0520824,112,VIRGIL ST,,,,,,,996ef60f485e206c
-73.5566928,41.0520127,15,BURR ST,,,,,,,04d727965cbc7284
-73.5206602,41.0522724,101,WILLIAM ST,,,,,,,d26fd6a2c05f7fc6
-73.5392148,41.0521591,234,ATLANTIC ST,,,,,,,f61ec70d70c1ac3d
-73.5483974,41.0520639,71,STILLWATER AVE,,,,,,,0ee189dcd01dbbe9
-73.5204721,41.0522761,105,WILLIAM ST,,,,,,,a2e3f1a0433521be
-73.5203201,41.0522793,111,WILLIAM ST,,,,,,,0c65a25e921c2ae0
-73.5542279,41.0520606,110,LIBERTY ST,,,,,,,70b92c2cc29a88b6
-73.5644312,41.0518439,56,CATOONA LN,,,,,,,4e2bd271c6979ef8
-73.5201438,41.052276,113,WILLIAM ST,,,,,,,3b7c3bae6875a779
-73.5199926,41.0522757,115,WILLIAM ST,,,,,,,5dc37698e06a5b5b
-73.5198289,41.0522623,117,WILLIAM ST,,,,,,,9817ff6fc7dca5c8
-73.5565212,41.0519043,17,BURR ST,,,,,,,1dc8dd6197ffe0f3
-73.5391517,41.0512273,300,ATLANTIC ST,,,,,,,ee7d0474e9755b11
-73.5196679,41.0522534,125,WILLIAM ST,,,,,,,959400ac7f357b25
-73.5195298,41.0522684,129,WILLIAM ST,,,,,,,38f709930f5e6063
-73.5219834,41.0522206,115,LOCKWOOD AVE,,,,,,,7e8465498abb78fa
-73.5091048,41.0523276,196,SEASIDE AVE,,,,,,,5e5d37a319949ad1
-73.5563344,41.0519843,21,BURR ST,,,,,,,f16c89f539aa1e17
-73.5235922,41.0522337,112,MAPLE AVE,,,,,,,deef56cd07ea24a8
-73.5430884,41.0521116,14,RELAY PL,,,,,,,f75283854de163af
-73.5561752,41.0520128,10,BURR ST,,,,,,,9fc5b1c080ec2100
-73.5525804,41.052018,154,STILLWATER AVE,,,,,,,f4501e4655f76694
-73.5396628,41.052088,225,ATLANTIC ST,,,,,,,f9305b787b6bdc4f
-73.5647851,41.0518065,46,CATOONA LN,,,,,,,bb3e797e00f08d8d
-73.5071585,41.0523443,41,WEBSTER RD,,,,,,,51bf79072b9ce9c7
-73.5077666,41.052295,97,DORA ST,,,,,,,3ed86f8239a7e5b0
-73.5074426,41.052143,42,NEPONSIT ST,,,,,,,4fd0cc44cb210c04
-73.5649591,41.0517932,42,CATOONA LN,,,,,,,d567fa28a7b495e4
-73.5581163,41.0519728,43,DEPINEDO AVE,,,,,,,c15d2b18da5d656a
-73.5651369,41.0517789,38,CATOONA LN,,,,,,,507c2b4a3f6ad2cd
-73.5505287,41.0519994,111,STILLWATER AVE,,,,,,,dfeb7e5504ff9218
-73.557232,41.0519747,46,WEST AVE,,,,,,,53591e960af4b850
-73.5506724,41.0519247,113,STILLWATER AVE,,,,,,,71eaff061a6cf05c
-73.5249086,41.0519118,30,WARREN ST,,,,,,,40b2b00cd8543f96
-73.5653143,41.0517614,34,CATOONA LN,,,,,,,dfd07777e4f98fbb
-73.5082723,41.0522975,98,DORA ST,,,,,,,eb10d7b16e76f545
-73.5229233,41.0521742,32,LEE ST,,,,,,,bb17f3e2f3311fc5
-73.5654916,41.0517493,28,CATOONA LN,,,,,,,428b14f447c69465
-73.5541955,41.0519293,108,LIBERTY ST,,,,,,,0852144299c64906
-73.5656902,41.0517123,26,CATOONA LN,,,,,,,94cbeac229b49ae3
-73.5435317,41.0520331,17,RELAY PL,,,,,,,e6d4703765d49d49
-73.5268951,41.0520356,129,MYRTLE AVE,,,,,,,0bcea52b38bb4fb2
-73.5491615,41.0520017,76,STILLWATER AVE,,,,,,,aec59fb073bff48d
-73.5554571,41.0519722,108,VIRGIL ST,,,,,,,7ce49d2619d0e5f1
-73.5658736,41.0517208,22,CATOONA LN,,,,,,,0915e4c1d0c466f7
-73.5576721,41.0519014,49,WEST AVE,,,,,,,ab5a7e33cfb354e8
-73.5261447,41.0521224,120,MYRTLE AVE,,,,,,,c60f71b0f01ec180
-73.5219977,41.0520048,121,LOCKWOOD AVE,,,,,,,b26a2956c2cdd803
-73.5483428,41.0519344,65,STILLWATER AVE,,,,,,,b3c7429f68a2732a
-73.5213738,41.0521749,116,LOCKWOOD AVE,,,,,,,9ad670a8fdedd81a
-73.5236464,41.0521375,114,MAPLE AVE,,,,,,,23b225d605dd9f88
-73.5449514,41.0520527,7,CLINTON AVE,,,,,,,5ca7a4d622a7aa37
-73.5558187,41.0519483,28,CORBO TER,,,,,,,f4b10cd9aba591ba
-73.5494293,41.0519365,80,STILLWATER AVE,,,,,,,86d372e7cc3fcf2c
-73.5588648,41.0517333,36,DEPINEDO AVE,,,,,,,8923f3ce983c5a69
-73.5660505,41.0516938,18,CATOONA LN,,,,,,,46459a84e9a5a000
-73.5369736,41.0516779,230,TRESSER BLVD,,,,,,,5a9fd652c71b5edd
-73.5096648,41.0522379,197,SEASIDE AVE,,,,,,,cc6f344647c1a4a7
-73.5549598,41.0518797,107,VIRGIL ST,,,,,,,688cf78c142868e6
-73.5230459,41.0519961,26,LEE ST,,,,,,,5c61b3ae5eb5a495
-73.5662188,41.0516748,14,CATOONA LN,,,,,,,c806a23801f7ef9f
-73.5051098,41.0520477,93,NEPONSIT ST,,,,,,,a23ce18c5bfc64b5
-73.5247354,41.0518306,34,WARREN ST,,,,,,,ff354d7c77ec5ee7
-73.5449466,41.0519939,9,CLINTON AVE,,,,,,,6b2cc274cf82707c
-73.5090774,41.0521633,200,SEASIDE AVE,,,,,,,f774ac770675a534
-73.5664237,41.051792,39,HAVEMEYER LN,,,,,,,e73b028a34f609b1
-73.5427876,41.0513709,888,WASHINGTON BLVD,,,,,,,49744e636dd80382
-73.5541772,41.0518363,106,LIBERTY ST,,,,,,,9483f710ab65e0cf
-73.525947,41.0520181,7,WARREN ST,,,,,,,c8ecdebe9c78cf8b
-73.5070961,41.0521646,50,NEPONSIT ST,,,,,,,2a22442bfc087821
-73.5553509,41.0518766,106,VIRGIL ST,,,,,,,6abc5c60e2e02aac
-73.5227004,41.0520532,31,LEE ST,,,,,,,afcf5db15f1404a0
-73.5392081,41.0519327,248,ATLANTIC ST,,,,,,,b65fbe6edd3a53f1
-73.5417563,41.0515317,873,WASHINGTON BLVD,,,,,,,8c2feed04683955a
-73.5581838,41.0518146,39,DEPINEDO AVE,,,,,,,43efbe6fe3ad85f9
-73.5571561,41.0518014,10,TUTTLE ST,,,,,,,88995c56d2776e96
-73.5237453,41.0520266,118,MAPLE AVE,,,,,,,2972156ff04bebc5
-73.5042446,41.0521204,275,WEED AVE,,,,,,,fd0efb8b499f0a73
-73.5077711,41.0520965,91,DORA ST,,,,,,,5e2c8528386633e2
-73.5082788,41.0521121,92,DORA ST,,,,,,,5e215c0d84745f31
-73.5242917,41.0519953,125,MAPLE AVE,,,,,,,d867afa9c1af7a60
-73.5558342,41.0518323,32,CORBO TER,,,,,,,6748e03f15603763
-73.5449514,41.051921,11,CLINTON AVE,,,,,,,2992d58518037b01
-73.5576462,41.0517711,51,WEST AVE,,,,,,,cd8dbedeabf15a9d
-73.5213952,41.0520761,118,LOCKWOOD AVE,,,,,,,37288060cb1aced0
-73.5270438,41.0518415,133,MYRTLE AVE,,,,,,,80a67d90a258be1a
-73.5085761,41.0520923,16,NEPONSIT ST,,,,,,,b76cea18302b792a
-73.5483057,41.0517726,63,STILLWATER AVE,,,,,,,a4bb9a3eacb69764
-73.5260951,41.0518433,126,MYRTLE AVE,,,,,,,9aa45d71e5c2ae2e
-73.5194743,41.0519418,48,WOODROW ST,,,,,,,8f74ae2e52a7a106
-73.5208855,41.051831,16,WOODROW ST,,,,,,,80cc54e891e9549d
-73.5435754,41.0519051,21,RELAY PL,,,,,,,00c4c1f7ce88e507
-73.5218778,41.0517894,127,LOCKWOOD AVE,,,,,,,cb44e26ab3ab856e
-73.5258299,41.0519664,9,WARREN ST,,,,,,,b77c885b70f77172
-73.5565549,41.0516761,20,TUTTLE ST,,,,,,,08dacf3e3d100689
-73.5096451,41.0521008,201,SEASIDE AVE,,,,,,,7cba4579e86ca780
-73.5196333,41.0519361,44,WOODROW ST,,,,,,,9fa8aff706a108bd
-73.5441675,41.0515778,22,CLINTON AVE,,,,,,,5cdbeb323e0d861a
-73.5206802,41.0518524,18,WOODROW ST,,,,,,,4f6a56625d4272d8
-73.5197665,41.051856,42,WOODROW ST,,,,,,,533c548d2eb1154e
-73.5055711,41.0520277,83,NEPONSIT ST,,,,,,,c7943cc9e16963a5
-73.5530603,41.0517697,38,FINNEY LN,,,,,,,8664cff8de1958b0
-73.5563742,41.0516628,28,TUTTLE ST,,,,,,,40e35ba4e047dc8b
-73.5553623,41.0517904,102,VIRGIL ST,,,,,,,25bc74f24f49d5fa
-73.5204629,41.0518032,20,WOODROW ST,,,,,,,5feea11560af2326
-73.5198926,41.051864,40,WOODROW ST,,,,,,,1d486a6baa6ee63d
-73.5203061,41.0518218,26,WOODROW ST,,,,,,,080322632cfb9799
-73.5227538,41.0519855,29,LEE ST,,,,,,,969a9aa6e01d2dc9
-73.520027,41.0518501,32,WOODROW ST,,,,,,,a7d6588c19375680
-73.5238211,41.0519273,122,MAPLE AVE,,,,,,,876ab48e888e0f45
-73.554366,41.0516608,102,LIBERTY ST,,,,,,,b53a61109454e9e5
-73.5562235,41.0516118,43,TUTTLE ST,,,,,,,b09a5d84be17bda1
-73.5230965,41.051915,24,LEE ST,,,,,,,9b9e0cb1562cb931
-73.5403225,41.0515376,245,ATLANTIC ST,,,,,,,386dd254e10b776a
-73.5201726,41.0518016,28,WOODROW ST,,,,,,,7e40b0f51404c9e2
-73.5449479,41.0518657,15,CLINTON AVE,,,,,,,f7dde730e7a109da
-73.5060836,41.0519827,69,NEPONSIT ST,,,,,,,b6d6b821c03ba278
-73.5630596,41.0516738,83,CATOONA LN,,,,,,,49ce3e4a57dcc49f
-73.5449523,41.0518149,17,CLINTON AVE,,,,,,,b95259e15f6961b2
-73.5256846,41.0518987,15,WARREN ST,,,,,,,d1d8400800c28ebb
-73.5558488,41.0517256,36,CORBO TER,,,,,,,3beb31f376e79a32
-73.5582069,41.0516684,35,DEPINEDO AVE,,,,,,,a2b16bf62dac0812
-73.5663915,41.0516121,12,CATOONA LN,,,,,,,299f31481247d554
-73.509148,41.0519096,206,SEASIDE AVE,,,,,,,e9be40b709278474
-73.5245008,41.0517341,40,WARREN ST,,,,,,,b351a0a74a61a315
-73.5064558,41.0519076,61,NEPONSIT ST,,,,,,,872be8b426a9b11f
-73.5482181,41.0514675,55,STILLWATER AVE,,,,,,,9602d74f63f64b07
-73.5554936,41.0516981,100,VIRGIL ST,,,,,,,498dca7fd647d098
-73.553736,41.0513765,95,LIBERTY ST,,,,,,,5f6865ee4d150cf6
-73.5509951,41.051698,118,STILLWATER AVE,,,,,,,5535705f3f9d632a
-73.5231672,41.0518343,22,LEE ST,,,,,,,9ddb90e7560a9929
-73.5228045,41.0519068,27,LEE ST,,,,,,,99488ca9abf3db4b
-73.5637287,41.0515958,72,ALVORD LN,,,,,,,cadbf3a420b0c31d
-73.5271606,41.0516951,137,MYRTLE AVE,,,,,,,85e0e20c7305066e
-73.5262482,41.0517503,130,MYRTLE AVE,,,,,,,686ad60417e85976
-73.5577186,41.051632,57,WEST AVE,,,,,,,d8cf1d971783e033
-73.5392407,41.0518175,258,ATLANTIC ST,,,,,,,33938eb91da68ade
-73.5587179,41.0515966,32,DEPINEDO AVE,,,,,,,c4b9d4767f7f0b75
-73.5213692,41.0518736,124,LOCKWOOD AVE,,,,,,,c1f60f2849d9ed0b
-73.5240282,41.0517916,128,MAPLE AVE,,,,,,,9653c14bd21dd8bf
-73.525549,41.0517689,19,WARREN ST,,,,,,,13f957fa00e954c6
-73.5489177,41.0517001,66,STILLWATER AVE,,,,,,,c31e6dcf214a8256
-73.5096253,41.0519632,205,SEASIDE AVE,,,,,,,e9091ef303513a7d
-73.5508754,41.0516088,116,STILLWATER AVE,,,,,,,943c2c59e984294c
-73.5505164,41.0516016,112,STILLWATER AVE,,,,,,,fc290b0d33442d56
-73.5531035,41.0516152,36,FINNEY LN,,,,,,,cf894fb1868e60d3
-73.564293,41.051544,77,MYANO LN,,,,,,,63f9acae972bcca3
-73.5219239,41.0516929,129,LOCKWOOD AVE,,,,,,,d888882ff6b6ec21
-73.544999,41.0516698,19,CLINTON AVE,,,,,,,a6b7b748e846ee69
-73.5559085,41.0516113,39,CORBO TER,,,,,,,8df09cf24860a0bf
-73.5392445,41.0517552,262,ATLANTIC ST,,,,,,,931ee934ea884317
-73.5228466,41.0518245,25,LEE ST,,,,,,,6d4172c99f97f31c
-73.5232276,41.0517544,20,LEE ST,,,,,,,b17b8769ccf53cab
-73.5465688,41.0516279,43,W MAIN ST,,,,,,,4105f07b2cf942af
-73.562975,41.0515158,73,ALVORD LN,,,,,,,2d143e7c5ac32c0d
-73.555508,41.0515992,98,VIRGIL ST,,,,,,,497177e916969511
-73.5582439,41.0515575,31,DEPINEDO AVE,,,,,,,29fbf3d560485f9c
